Name,Movie_url,Poster_url,Year,Category,Run_Time,Rating,Storyline,Index
Here Comes Mr. Jordan,https://www.imdb.com/title/tt0033712/?ref_=ttls_li_i,"https://m.media-amazon.com/images/M/MV5BNmI3NjI1YWEtOGYzNC00NGQzLTg2MjktZjE3YzNjNTM4ODkwXkEyXkFqcGdeQXVyMDI2NDg0NQ@@._V1_UY209_CR0,0,140,209_AL_.jpg",1941,"Comedy, Fantasy, Romance            ",94 min,7.6,"Boxer Joe Pendleton dies 50 years too soon due to a heavenly mistake, and is given a new life as a millionaire playboy.",2331
The Signalman,https://www.imdb.com/title/tt0075220/?ref_=ttls_li_i,"https://m.media-amazon.com/images/M/MV5BMjI3OTM3OTE0OV5BMl5BanBnXkFtZTcwODY2MDkyMQ@@._V1_UY209_CR3,0,140,209_AL_.jpg",1976,"Drama, Horror            ",38 min,7.6,A lonely Signalman is visited by a stranger.,2332
Fists in the Pocket,https://www.imdb.com/title/tt0059619/?ref_=ttls_li_i,"https://m.media-amazon.com/images/M/MV5BNzI2NjAxMjAtM2VlMy00OTAzLWEwZjUtZGZlNzIxYzE5ZjA5XkEyXkFqcGdeQXVyMzIwNDY4NDI@._V1_UY209_CR3,0,140,209_AL_.jpg",1965,Drama            ,110 min,7.6,A young man takes drastic measures to rid his dysfunctional family of its various afflictions.,2333
Train of Life,https://www.imdb.com/title/tt0170705/?ref_=ttls_li_i,"https://m.media-amazon.com/images/M/MV5BNTE1YTE2MmUtNWM2ZS00MTlmLWJjMWItMDExMzNiNDNmYzdhXkEyXkFqcGdeQXVyMTcwOTQzOTYy._V1_UY209_CR1,0,140,209_AL_.jpg",1998,"Comedy, Drama, War            ",103 min,7.6,"In 1941, the inhabitants of a small Jewish village in Central Europe organize a fake deportation train so that they can escape the Nazis and flee to Palestine.",2334
Mädchen in Uniform,https://www.imdb.com/title/tt0022183/?ref_=ttls_li_i,"https://m.media-amazon.com/images/M/MV5BOTAxYTU2ZGMtMGNhMS00YTRkLWE2ZWItZjhhMTU2MmY4YjMxXkEyXkFqcGdeQXVyNzMwOTY2NTI@._V1_UX140_CR0,0,140,209_AL_.jpg",1931,"Drama, Romance            ",87 min,7.6,"At an all-girls boarding school, Manuela falls in love with a teacher, to terrific consequences.",2335
Nostalgia for the Light,https://www.imdb.com/title/tt1556190/?ref_=ttls_li_i,"https://m.media-amazon.com/images/M/MV5BYWRmNDljNzctOGM2ZC00MTk3LWE5ZGQtMjM4MjNjMDhkNzNjXkEyXkFqcGdeQXVyMTU3NDU4MDg2._V1_UX140_CR0,0,140,209_AL_.jpg",2010,Documentary            ,90 min,7.6,"A documentary about two different searches conducted in the Chilean Atacama Desert: one by astronomers looking for answers about the history of the cosmos, and one by women looking for the remains of loved ones killed by Pinochet's regime.",2336
Caged,https://www.imdb.com/title/tt0042296/?ref_=ttls_li_i,"https://m.media-amazon.com/images/M/MV5BNGVkNTkxMDItNWYxZi00NGE2LTk5Y2YtODRhMzcwN2E4YjkyXkEyXkFqcGdeQXVyNTEwNDcxNDc@._V1_UY209_CR2,0,140,209_AL_.jpg",1950,"Crime, Drama, Film-Noir            ",97 min,7.6,"A gentle, naive, pregnant 19-year-old widow is slowly, inexorably ground down by the hardened criminals, sadistic guards, and matron at a woman's prison. Will she be the same person when her sentence is up?",2337
Athlete A,https://www.imdb.com/title/tt11905462/?ref_=ttls_li_i,"https://m.media-amazon.com/images/M/MV5BYjlmNGYwMjctMjNiMS00NjA4LWJiMmEtN2Y5ZTgyNzE1YzIxXkEyXkFqcGdeQXVyMTQ4NDY5OTc@._V1_UY209_CR0,0,140,209_AL_.jpg",2020,"Documentary, Crime, Sport            ",103 min,7.6,Follow the Indianapolis Star reporters that broke the story about USA Gymnastics doctor Larry Nassar's abuse and hear from gymnasts like Maggie Nichols.,2338
Veronika Voss,https://www.imdb.com/title/tt0084654/?ref_=ttls_li_i,"https://m.media-amazon.com/images/M/MV5BY2Y3ZjcwNDUtYTY3Zi00ZDUxLThhMDMtNDIxMjAzZjZlZTM5XkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_UX140_CR0,0,140,209_AL_.jpg",1982,Drama            ,104 min,7.6,"Partially based on the life of Sybille Schmitz, who found fame under the Nazi regime, but whose career was destroyed afterward. Veronika Voss is a once prominent UFA actress, kept by her doctor, who raises suspicion in a sports journalist.",2339
Le Plaisir,https://www.imdb.com/title/tt0045034/?ref_=ttls_li_i,"https://m.media-amazon.com/images/M/MV5BMjA0MDU5NzQ0Nl5BMl5BanBnXkFtZTgwNTgzMjE1MjE@._V1_UY209_CR7,0,140,209_AL_.jpg",1952,"Comedy, Drama, Romance            ",97 min,7.6,Three separate stories about the same thing: le plaisir (pleasure).,2340
The Cruise,https://www.imdb.com/title/tt0150230/?ref_=ttls_li_i,"https://m.media-amazon.com/images/M/MV5BMTY5Njg5NTAxMV5BMl5BanBnXkFtZTcwNTIzMzIzMQ@@._V1_UX140_CR0,0,140,209_AL_.jpg",1998,Documentary            ,76 min,7.6,"Timothy ""Speed"" Levitch, an eccentric New York City tour bus guide Timothy, takes tourists around the island of Manhattan and shares an archive of beautifully distorted information about the city.",2341
Body and Soul,https://www.imdb.com/title/tt0039204/?ref_=ttls_li_i,"https://m.media-amazon.com/images/M/MV5BY2M2ZWU0ZDctOWI3MS00NDBlLWJmMDktMTA5Y2E3NDcyYjI4XkEyXkFqcGdeQXVyMTY5Nzc4MDY@._V1_UX140_CR0,0,140,209_AL_.jpg",1947,"Drama, Film-Noir, Sport            ",104 min,7.6,A talented boxer's young career hits difficult terrain when an unethical promoter takes interest in him.,2342
Futurama: Bender's Big Score,https://www.imdb.com/title/tt0471711/?ref_=ttls_li_i,"https://m.media-amazon.com/images/M/MV5BM2U3NmRiNDItMDQwYy00Y2Q0LWJiYzItNjAzNThkZjFlM2RiXkEyXkFqcGdeQXVyNTA4NzY1MzY@._V1_UX140_CR0,0,140,209_AL_.jpg",2007,"Animation, Comedy, Musical            ",88 min,7.6,Planet Express sees a hostile takeover and Bender falls into the hands of criminals where he is used to fulfill their schemes.,2343
Homecoming: A Film by Beyoncé,https://www.imdb.com/title/tt10147546/?ref_=ttls_li_i,"https://m.media-amazon.com/images/M/MV5BMmYzNzNiNTQtNjhmNC00ZmIyLWI2YTYtNTg5NTUyN2Y1YjNlXkEyXkFqcGdeQXVyNjg2NjQwMDQ@._V1_UY209_CR0,0,140,209_AL_.jpg",2019,"Documentary, Music            ",137 min,7.6,"This intimate, in-depth look at Beyoncé's celebrated 2018 Coachella performance reveals the emotional road from creative concept to cultural movement.",2344
The Passion of Anna,https://www.imdb.com/title/tt0064793/?ref_=ttls_li_i,"https://m.media-amazon.com/images/M/MV5BNmY2NDkyYTQtNGI1NC00MjAxLTlmYmMtMWMxYTlkOGI5OTdiXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_UX140_CR0,0,140,209_AL_.jpg",1969,Drama            ,101 min,7.6,A recently divorced man meets an emotionally devastated widow and they begin a love affair.,2345
7th Heaven,https://www.imdb.com/title/tt0018379/?ref_=ttls_li_i,"https://m.media-amazon.com/images/M/MV5BMTk2MjUzMzk3OV5BMl5BanBnXkFtZTcwOTk1MjQxMw@@._V1_UX140_CR0,0,140,209_AL_.jpg",1927,"Drama, Romance            ",110 min,7.6,"A street cleaner saves a young woman's life, and the pair slowly fall in love until war intervenes.",2346
The Navigator,https://www.imdb.com/title/tt0015163/?ref_=ttls_li_i,"https://m.media-amazon.com/images/M/MV5BMjY4OWRhNGUtYjgyOS00ZDEwLWI0YzQtZjQzYjMyZTkwOTc3XkEyXkFqcGdeQXVyMzg1ODEwNQ@@._V1_UX140_CR0,0,140,209_AL_.jpg",1924,"Action, Comedy, Romance            ",59 min,7.6,Two spoiled rich people find themselves trapped on an empty passenger ship.,2347
One Hundred Steps,https://www.imdb.com/title/tt0238891/?ref_=ttls_li_i,"https://m.media-amazon.com/images/M/MV5BMDRmYzQyNzUtNzVhZi00OWIzLTlhYjItOTBlYWIwMjA3OTUxXkEyXkFqcGdeQXVyMTQ3Njg3MQ@@._V1_UY209_CR3,0,140,209_AL_.jpg",2000,"Biography, Crime, Drama            ",114 min,7.6,"""I cento passi"" (one hundred steps) was the distance between the Impastatos' house and the house of Tano Badalamenti, an important Mafia boss, in the small Sicilian town of Cinisi. The ...                See full summary »",2348
"What Happened, Miss Simone?",https://www.imdb.com/title/tt4284010/?ref_=ttls_li_i,"https://m.media-amazon.com/images/M/MV5BZmY0ODI4NDgtNDE4Ni00ZTAzLTkwMzQtYmEwYjMxMWJhNTAzXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_UY209_CR1,0,140,209_AL_.jpg",2015,"Documentary, Biography, Music            ",101 min,7.6,"A documentary about the life and legend Nina Simone, an American singer, pianist, and civil rights activist labeled the ""High Priestess of Soul.""",2349
Destiny,https://www.imdb.com/title/tt0012494/?ref_=ttls_li_i,"https://m.media-amazon.com/images/M/MV5BMWYxNTU5Y2MtZDAyZC00NjNmLTk3YjgtMGYyMTk4NzE4MDdmXkEyXkFqcGdeQXVyNTcwNjUwNzk@._V1_UY209_CR7,0,140,209_AL_.jpg",1921,"Drama, Fantasy, Horror            ",114 min,7.6,"When a woman's fiancé disappears, Death gives her three chances to save him from his fate.",2350
The Grilling,https://www.imdb.com/title/tt0082436/?ref_=ttls_li_i,"https://m.media-amazon.com/images/M/MV5BYTVjZjliYTgtZDQwMy00ZTNhLTk5ZGMtNGU4NGNlNTUwYmU4XkEyXkFqcGdeQXVyMTA0MTM5NjI2._V1_UX140_CR0,0,140,209_AL_.jpg",1981,"Crime, Drama, Thriller            ",87 min,7.6,"A police inspector, suspecting an attorney of two child sex murders, has him held for a questioning session that goes on for hours.",2351
5 Fingers,https://www.imdb.com/title/tt0044314/?ref_=ttls_li_i,"https://m.media-amazon.com/images/M/MV5BOTYyNjk1NzAtYzdiZi00N2ExLTk3NGMtZDg2YmZjYjY3MGQyXkEyXkFqcGdeQXVyMDI2NDg0NQ@@._V1_UX140_CR0,0,140,209_AL_.jpg",1952,"Crime, Drama, Mystery            ",108 min,7.6,During WWII the valet to the British Ambassador to Ankara sells British secrets to the Germans while trying to romance a refugee Polish countess.,2352
The Miracle of Morgan's Creek,https://www.imdb.com/title/tt0037077/?ref_=ttls_li_i,"https://m.media-amazon.com/images/M/MV5BMjVhNzI3MmUtNDFhOS00NGMyLWFiNGUtODM1MDBiZDhjM2E1XkEyXkFqcGdeQXVyMzg1ODEwNQ@@._V1_UX140_CR0,0,140,209_AL_.jpg",1943,"Comedy, Romance, War            ",98 min,7.6,"After an all-night send-off party for the troops, a small-town girl with an awkward boyfriend wakes up to find herself married and pregnant, but with no memory of her husband's identity.",2353
Show People,https://www.imdb.com/title/tt0019379/?ref_=ttls_li_i,"https://m.media-amazon.com/images/M/MV5BYjIwNWI1NzYtZTI2NC00ZmRhLWJhMmEtYjIwNzM2NDE4N2FhXkEyXkFqcGdeQXVyNjc0MzMzNjA@._V1_UX140_CR0,0,140,209_AL_.jpg",1928,"Comedy, Romance            ",83 min,7.6,A young lady from Georgia goes to Hollywood in the hopes of becoming an actress.,2354
Nothing Left to Do but Cry,https://www.imdb.com/title/tt0087814/?ref_=ttls_li_i,"https://m.media-amazon.com/images/M/MV5BNWZkZWFiOTMtYTM4OC00YjdkLTliNTktZTlhYTE5YzgzODRjXkEyXkFqcGdeQXVyNjUyMTUzOTE@._V1_UY209_CR1,0,140,209_AL_.jpg",1984,"Comedy, Fantasy            ",113 min,7.6,"In the 80s, two friends misteriously wake up in the XV century and clumsly try to intermingle with the society of the time.",2355
The Pervert's Guide to Ideology,https://www.imdb.com/title/tt2152198/?ref_=ttls_li_i,"https://m.media-amazon.com/images/M/MV5BMjIxODY1ODEzNV5BMl5BanBnXkFtZTgwMjQ0MTg0MDE@._V1_UY209_CR0,0,140,209_AL_.jpg",2012,Documentary            ,136 min,7.6,Philosopher Slavoj Zizek examines the hidden themes and existential questions asked by world renowned films.,2356
Speedy,https://www.imdb.com/title/tt0019412/?ref_=ttls_li_i,"https://m.media-amazon.com/images/M/MV5BMTg0ODM0NzEwN15BMl5BanBnXkFtZTgwMzgzODYwMjE@._V1_UX140_CR0,0,140,209_AL_.jpg",1928,"Action, Comedy, Family            ",85 min,7.6,"Harold ""Speedy"" Swift, a fan of Babe Ruth and the New York Yankees, saves from extinction the city's last horse-drawn trolley, operated by his girlfriend's grandfather.",2357
A Time to Love and a Time to Die,https://www.imdb.com/title/tt0052296/?ref_=ttls_li_i,"https://m.media-amazon.com/images/M/MV5BOTc3YWU2ZGQtMTI0OS00Y2Q2LWFmNjUtZmIwMDdhZGI2NGQ2XkEyXkFqcGdeQXVyMDI2NDg0NQ@@._V1_UX140_CR0,0,140,209_AL_.jpg",1958,"Drama, Romance, War            ",132 min,7.6,"On the Russian front in 1944, German Private Ernst Graeber receives a leave and visits his family in Germany but Germany isn't the same country he left behind.",2358
The Working Class Goes to Heaven,https://www.imdb.com/title/tt0066919/?ref_=ttls_li_i,"https://m.media-amazon.com/images/M/MV5BNjY2NmY4NzktOTJjZi00OWYxLWEyOTUtZDFlNWU3OGRhZDI2XkEyXkFqcGdeQXVyMTAxMDQ0ODk@._V1_UY209_CR4,0,140,209_AL_.jpg",1971,Drama            ,125 min,7.6,A conscientious factory worker becomes embroiled in political activism after accidentally cutting off his finger while working a machine.,2359
Kizumonogatari Part 2: Nekketsu,https://www.imdb.com/title/tt5084196/?ref_=ttls_li_i,"https://m.media-amazon.com/images/M/MV5BZjVjNTY5YTQtYzMzMC00YTQyLThmNmMtOWMzOWIzNzE4NTQzXkEyXkFqcGdeQXVyMjM5ODMxODc@._V1_UY209_CR2,0,140,209_AL_.jpg",2016,"Animation, Action, Drama            ",68 min,7.6,"In the spring of his second year of high school, Koyomi Araragi met the beautiful vampire Kiss-shot Acerola-orion Heart-under-blade. Koyomi saved Kiss-shot, who was on the verge of death ...                See full summary »",2360
The Skeleton Dance,https://www.imdb.com/title/tt0020414/?ref_=ttls_li_i,"https://m.media-amazon.com/images/M/MV5BMjAwODMyNjYtNmU3Yi00YWY2LTlhMTMtMzFjZjQ3MWRhMDQ5XkEyXkFqcGdeQXVyNjc5NjEzNA@@._V1_UX140_CR0,0,140,209_AL_.jpg",1929,"Animation, Short, Comedy            ",6 min,7.6,"The clock strikes midnight, the bats fly from the belfry, a dog howls at the full moon, and two black cats fight in the cemetery: a perfect time for four skeletons to come out and dance a bit.",2361
The Golden Dream,https://www.imdb.com/title/tt2042583/?ref_=ttls_li_i,"https://m.media-amazon.com/images/M/MV5BZmM2OWQzNDgtOGNkMS00NzZjLThiNzAtNTY1MDM4MzE0NDgxXkEyXkFqcGdeQXVyNDE5MTU2MDE@._V1_UY209_CR0,0,140,209_AL_.jpg",2013,Drama            ,108 min,7.6,A road movie about teenage immigrants and their journey to the U.S.,2362
Big Business,https://www.imdb.com/title/tt0019688/?ref_=ttls_li_i,"https://m.media-amazon.com/images/M/MV5BMzJjZWUyYzctMjIyNS00NDAyLWE5ODQtY2M4NGM0ZjE0YzM0L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMjYzMjA3NzI@._V1_UY209_CR2,0,140,209_AL_.jpg",1929,"Short, Comedy, Family            ",19 min,7.6,Ollie and Stanley are two Christmas Tree sales reps who get into one of their usual mutual-destruction fights with a disgruntled homeowner.,2363
The White Balloon,https://www.imdb.com/title/tt0112445/?ref_=ttls_li_i,"https://m.media-amazon.com/images/M/MV5BN2QzOTY0MjAtMDQ4MC00MTQ3LWIxM2UtZjc5MzkxYjRhZjdjXkEyXkFqcGdeQXVyNjkxOTM4ODY@._V1_UY209_CR8,0,140,209_AL_.jpg",1995,"Drama, Family            ",85 min,7.6,Several people try to help a little girl to find the money her mom gave her to buy a goldfish with.,2364
Waiting for Godot,https://www.imdb.com/title/tt0276613/?ref_=ttls_li_i,"https://m.media-amazon.com/images/M/MV5BYjNkYWU0ODctNjM3OC00ODEwLWI3ZjEtZDBlOGFhMWViOGJmXkEyXkFqcGdeQXVyNjI2OTgxNzY@._V1_UX140_CR0,0,140,209_AL_.jpg",2001,Drama            ,120 min,7.6,"Two tramps wait for a man named Godot, but instead meet a pompous man and his stooped-over slave.",2365
The Thief,https://www.imdb.com/title/tt0124207/?ref_=ttls_li_i,"https://m.media-amazon.com/images/M/MV5BYTRjYTMyOGEtZjc5MC00MzAxLTg1MTktOWMxNGY4NzI3NDQ1XkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_UY209_CR1,0,140,209_AL_.jpg",1997,"Crime, Drama            ",96 min,7.6,A woman meets a man who isn't the right man for her - but she hasn't realised it yet...,2366
Dawson City: Frozen Time,https://www.imdb.com/title/tt5215486/?ref_=ttls_li_i,"https://m.media-amazon.com/images/M/MV5BNGQyMjY2YzUtY2EzYi00MjA3LTkyMjEtZjA3ZGNjNDcxNWYwXkEyXkFqcGdeQXVyMTEwMzQzODU@._V1_UY209_CR0,0,140,209_AL_.jpg",2016,"Documentary, History            ",120 min,7.6,"The history of Dawson City, the gold rush town that had a historical treasure of forgotten silent films buried in permafrost for decades until 1978.",2367
Toby Dammit,https://www.imdb.com/title/tt11669728/?ref_=ttls_li_i,"https://m.media-amazon.com/images/M/MV5BNGMxZThiMTUtNGZlMy00NDdkLWEzM2MtODUzOTE5ZmZhMzY0XkEyXkFqcGdeQXVyOTg0ODEzODI@._V1_UY209_CR8,0,140,209_AL_.jpg",1968,"Drama, Horror            ",45 min,7.6,"During a trip to Rome, a debauched Shakespearian actor is tormented by fans, the press, the Italian film industry and the Devil - who appears as a little girl seeking to collect his head.",2368
Casque d'Or,https://www.imdb.com/title/tt0043386/?ref_=ttls_li_i,"https://m.media-amazon.com/images/M/MV5BMjk3OTQyY2QtNWM4Yy00YzY5LWE0ODEtMTJiODA5ZDNlNTkzXkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_UY209_CR8,0,140,209_AL_.jpg",1952,"Crime, Drama, Romance            ",94 min,7.6,Three gangsters and an ex-con carpenter all fall for the same beautiful golden-haired woman in Belle Époque France.,2369
Bogowie,https://www.imdb.com/title/tt3745620/?ref_=ttls_li_i,"https://m.media-amazon.com/images/M/MV5BMTg2YWRlOTgtYzNiZC00NzgwLTgwNWItYjY2M2NlOWQzY2JlXkEyXkFqcGdeQXVyNjc3MjQzNTI@._V1_UY209_CR4,0,140,209_AL_.jpg",2014,"Biography, Drama            ",120 min,7.6,"The early career of cardiac surgeon Zbigniew Religa. Despite the harsh reality of 1980s Poland, he successfully leads a team of doctors to the country's first human heart transplantation.",2370
Psy,https://www.imdb.com/title/tt0105185/?ref_=ttls_li_i,"https://m.media-amazon.com/images/M/MV5BZGQwODdkOTctYWRlNC00ZjcyLWE4ZjctODQxZGVlM2YyMzViXkEyXkFqcGdeQXVyMjMwOTA0Ng@@._V1_UY209_CR2,0,140,209_AL_.jpg",1992,"Action, Crime, Drama            ",104 min,7.6,"In the good old days Franz Maurer and his partners from the secret police used to live like kings. Now, they all must adapt to a new post-communist environment where they are scorned and ...                See full summary »",2371
Swimming to Cambodia,https://www.imdb.com/title/tt0094089/?ref_=ttls_li_i,"https://m.media-amazon.com/images/M/MV5BNzkzNTYxMTY1NF5BMl5BanBnXkFtZTgwMjgyNzMxMjI@._V1_UX140_CR0,0,140,209_AL_.jpg",1987,"Comedy, Drama            ",85 min,7.6,Spalding Gray discusses his participation in the film The Killing Fields (1984) and the background story about the troubles of Cambodia.,2372
Many Wars Ago,https://www.imdb.com/title/tt0066511/?ref_=ttls_li_i,"https://m.media-amazon.com/images/M/MV5BYWNhMzM3YWMtNzg2MC00ZDY5LTk3N2EtYjU4ODYyZTYyZjNiXkEyXkFqcGdeQXVyMTAxMDQ0ODk@._V1_UY209_CR3,0,140,209_AL_.jpg",1970,"Drama, War            ",100 min,7.6,"On the Italian/Austrian front during World War I, a disastrous Italian attack upon the Austrian positions leads to a mutiny among the Italian troops.",2373
The First Day of the Rest of Your Life,https://www.imdb.com/title/tt0926759/?ref_=ttls_li_i,"https://m.media-amazon.com/images/M/MV5BYjc3MzI4OTMtMWZjMS00YTkyLThmMDAtMTJhYzViMDk4MmI5XkEyXkFqcGdeQXVyNjcyNjE2OTk@._V1_UY209_CR7,0,140,209_AL_.jpg",2008,Drama            ,114 min,7.6,Five key days in a family's life.,2374
"Not Quite Hollywood: The Wild, Untold Story of Ozploitation!",https://www.imdb.com/title/tt0996966/?ref_=ttls_li_i,"https://m.media-amazon.com/images/M/MV5BMTg1MjQ1Nzk3Nl5BMl5BanBnXkFtZTcwNjY0NTM5MQ@@._V1_UY209_CR3,0,140,209_AL_.jpg",2008,"Documentary, History            ",103 min,7.6,The story of the Australian exploitation genre cinema of 1970s and 80s.,2375
Hands on a Hardbody: The Documentary,https://www.imdb.com/title/tt0116481/?ref_=ttls_li_i,"https://m.media-amazon.com/images/M/MV5BMTQxOTYxODYyN15BMl5BanBnXkFtZTcwMDI3MDg4OQ@@._V1_UY209_CR6,0,140,209_AL_.jpg",1997,"Documentary, Comedy, Drama            ",98 min,7.6,Twenty-four contestants compete in an endurance/sleep deprivation contest in order to win a brand new Nissan Hardbody truck. The last person to remain standing with his or her hand on the ...                See full summary »,2376
Ryuichi Sakamoto: Coda,https://www.imdb.com/title/tt6578572/?ref_=ttls_li_i,"https://m.media-amazon.com/images/M/MV5BZDE4Njc1MTktZjExOC00YTgxLWJkY2YtNWE5YzViOTZkZDhjXkEyXkFqcGdeQXVyNjgxODk1MTM@._V1_UY209_CR1,0,140,209_AL_.jpg",2017,"Documentary, Music            ",100 min,7.6,A portrait of genius music composer Ryuichi Sakamoto.,2377
Ruggles of Red Gap,https://www.imdb.com/title/tt0026955/?ref_=ttls_li_i,"https://m.media-amazon.com/images/M/MV5BZmM5ZGI2YTItMTIyYy00N2RiLTk4ZjAtZTQ0YmVhMWIwMjljXkEyXkFqcGdeQXVyMDI2NDg0NQ@@._V1_UX140_CR0,0,140,209_AL_.jpg",1935,"Comedy, Mystery, Romance            ",90 min,7.6,An English valet brought to the American west assimilates into the American way of life.,2378
Cat Soup,https://www.imdb.com/title/tt0385586/?ref_=ttls_li_i,"https://m.media-amazon.com/images/M/MV5BYTg5MTFlN2QtYjhkYi00Y2UyLWI4NDItMjk1NWZiNDkyNDljXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UY209_CR8,0,140,209_AL_.jpg",2001,"Animation, Short, Comedy            ",34 min,7.6,A young anthropomorphic cat goes on a psychedelic journey with his sister in order to save her soul.,2379
Cutting it Short,https://www.imdb.com/title/tt0081363/?ref_=ttls_li_i,"https://m.media-amazon.com/images/M/MV5BMjAwNzkyMzkwOV5BMl5BanBnXkFtZTgwMTM1OTA2MTE@._V1_UY209_CR2,0,140,209_AL_.jpg",1981,Comedy            ,93 min,7.6,"An evocation of the childhood memories of Bohumil Hrabal in his provincial town of Nymburk, dominated by the local brewery.",2380
